Wall time,Step,Value
1421901712.726683,852,118533.6640625
1421901756.602669,853,118270.6796875
1421901800.400053,854,118816.4296875
1421901844.1084192,855,118762.9375
1421901887.6863098,856,118594.015625
1421901931.4539242,857,119030.9296875
1421901974.969578,858,118824.3671875
1421902018.76417,859,119007.9453125
1421902062.609,860,118922.328125
1421902106.128269,861,119000.0703125
1421902149.752424,862,118959.9609375
1421902194.578177,863,118911.1328125
1421902238.119571,864,118883.9140625
1421902281.773841,865,118778.734375
1421902325.332086,866,118759.5703125
1421902369.030411,867,118608.6796875
1421902412.985138,868,118756.2890625
1421902456.738215,869,118384.6953125
1421902500.482181,870,118448.9375
1421902544.178386,871,118259.8125
1421902587.8163571,872,118233.203125
1421902631.630031,873,118041.796875
1421902675.3162491,874,118064.1875
1421902718.939467,875,117967.7265625
1421902763.026293,876,117748.9375
1421902806.6812758,877,117847.21875
1421902850.597908,878,117651.78125
1421902894.611019,879,117580.359375
1421902938.5676422,880,117514.2578125
1421902982.503733,881,117449.5625
1421903026.355371,882,117313.4921875
1421903070.077028,883,117316.109375
1421903113.92891,884,117171.2421875
1421903157.757729,885,117165.8203125
1421903201.5717409,886,116938.265625
1421903245.344089,887,117262.0625
1421903289.325293,888,116614.6484375
1421903333.077277,889,117345.3125
1421903377.106508,890,116454.3125
1421903421.0890481,891,117545.3125
1421903465.040138,892,116741.28125
1421903509.245857,893,117412.015625
1421903553.380901,894,117758.1328125
1421903597.269387,895,117156.0546875
1421903641.340159,896,118345.6328125
1421903685.263243,897,118280.96875
1421903729.234834,898,118150.953125
1421903772.961849,899,118743.9609375
1421903816.794417,900,118547.171875
1421903861.320642,901,118705.203125
1421903905.580936,902,118875.4140625
1421903950.054661,903,118763.8203125
1421903994.534244,904,118486.8125
1421904038.59636,905,118605.453125
1421904082.785147,906,118550.2578125
1421904127.060549,907,118238.3203125
1421904171.2067578,908,118149.1484375
1421904215.674196,909,118180.5078125
1421904259.288747,910,117777.296875
1421904302.787932,911,117982.078125
1421904346.599079,912,117668.09375
1421904390.1151931,913,117728.0
1421904433.988161,914,117275.375
1421904477.342147,915,118016.8203125
1421904521.0091588,916,117323.484375
1421904564.916799,917,118088.0390625
1421904608.253349,918,118076.0
1421904652.1399329,919,117797.2890625
1421904695.7705731,920,118359.9140625
1421904739.6445088,921,118193.40625
1421904783.223928,922,118194.4609375
1421904826.767725,923,118349.0703125
1421904870.483618,924,118236.8671875
1421904914.3108711,925,118151.734375
1421904957.5907981,926,118145.265625
1421905001.38066,927,118026.78125
1421905044.845223,928,117824.6796875
1421905088.35696,929,117835.4375
1421905132.124047,930,117660.9140625
1421905175.5769348,931,117440.3828125
1421905219.3672168,932,117445.3359375
1421905262.947026,933,117340.609375
1421905306.6110148,934,116996.25
1421905350.362467,935,117080.3203125
1421905394.476668,936,116937.28125
1421905438.4098408,937,116851.828125
1421905482.1751099,938,116729.984375
1421905526.033451,939,116743.3828125
1421905569.8643022,940,116496.484375
1421905613.5875719,941,116639.359375
1421905657.111424,942,116334.3984375
1421905700.857727,943,116519.0703125
1421905744.550915,944,116113.625
1421905788.184418,945,116598.1796875
1421905833.295224,946,115896.921875
1421905877.044087,947,116498.09375
1421905920.677719,948,116131.515625
1421905964.411099,949,116090.4765625
1421906008.3237948,950,116343.2890625
1421906051.990859,951,115972.4375
1421906095.64525,952,116106.640625
1421906139.286253,953,116066.1640625
1421906182.8645709,954,115805.46875
1421906226.6067,955,116049.171875
1421906270.5515652,956,115646.921875
1421906314.28947,957,115812.953125
1421906357.826816,958,115723.4375
1421906401.9814131,959,115536.03125
1421906445.775439,960,115558.03125
1421906489.346962,961,115626.7109375
1421906533.163315,962,115194.078125
1421906576.9222898,963,115632.6875
1421906620.4414349,964,115233.8125
1421906664.006655,965,115230.578125
1421906708.0773,966,115365.140625
1421906751.877428,967,115047.6796875
1421906795.914967,968,115228.8828125
1421906839.7464042,969,115015.234375
1421906883.3579788,970,114990.4921875
1421906927.456099,971,114997.2265625
1421906971.2240582,972,114781.6796875
1421907015.198148,973,114884.078125
1421907058.8207748,974,114747.421875
1421907102.389628,975,114617.84375
1421907146.104792,976,114727.21875
1421907189.5262442,977,114501.0859375
1421907233.275276,978,114511.2578125
1421907277.2424262,979,114489.46875
1421907321.014892,980,114329.2578125
1421907364.777641,981,114361.4375
1421907408.597904,982,114312.890625
1421907452.143683,983,114122.8671875
1421907495.859466,984,114353.4453125
1421907539.898703,985,113879.203125
1421907583.8302588,986,114558.71875
1421907627.460296,987,113697.8125
1421907671.290398,988,115084.0234375
1421907714.831765,989,114533.078125
1421907758.39688,990,115288.4765625
1421907802.217247,991,116138.21875
1421907846.02069,992,115321.421875
1421907889.627545,993,116811.5234375
1421907933.288905,994,117086.1171875
1421907977.121681,995,117088.0859375
1421908020.7417212,996,118237.546875
1421908064.83065,997,118038.5234375
1421908108.990818,998,119077.015625
1421908152.7926872,999,119529.8125
